stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
2226,2226,"Seyssinet-Pariset, Grand Pré",45.17212,5.69421,,,GRANDPRE,1
2227,2227,"Seyssinet-Pariset, Fauconnière",45.17646,5.69423,,,FAUCONNI,1
2228,2228,"Seyssinet-Pariset, Fauconnière",45.17647,5.69427,,,FAUCONNI,1
2229,2229,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",45.18027,5.69626,,,SEYHDV,1
2230,2230,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",45.1802,5.69648,,,SEYHDV,1
2231,2231,"Grenoble, Vallier - Catane",45.18009,5.70622,,,VALLCATA,1
2232,2232,"Grenoble, Vallier - Catane",45.18007,5.70623,,,VALLCATA,1
2233,2233,"Grenoble, Vallier - Docteur Calmette",45.18016,5.71076,,,VACA,1
2234,2234,"Grenoble, Vallier - Docteur Calmette",45.18013,5.71076,,,VACA,1
2235,2235,"Grenoble, Vallier - Libération",45.18033,5.71562,,,VALLIBE,1
2236,2236,"Grenoble, Vallier - Libération",45.1803,5.71562,,,VALLIBE,1
2237,2237,"Grenoble, Foch - Ferrié",45.18083,5.72255,,,FOCHFERI,1
2238,2238,"Grenoble, Foch - Ferrié",45.1808,5.72256,,,FOCHFERI,1
2239,2239,"Grenoble, Gustave Rivet",45.18236,5.72811,,,GUSTRIVE,1
2240,2240,"Grenoble, Gustave Rivet",45.18233,5.72813,,,GUSTRIVE,1
2241,2241,"Grenoble, Grenoble Hôtel de Ville",45.18749,5.73777,,,GREHOTEL,1
2242,2242,"Grenoble, Grenoble Hôtel de Ville",45.18746,5.73779,,,GREHOTEL,1
2243,2243,"Grenoble, Flandrin - Valmy",45.18701,5.74445,,,VALMY,1
2244,2244,"Grenoble, Flandrin - Valmy",45.18709,5.74465,,,VALMY,1
2245,2245,"Saint-Martin-d'Hères, Neyrpic - Belledonne",45.18683,5.75657,,,NEYRBELL,1
2246,2246,"Saint-Martin-d'Hères, Neyrpic - Belledonne",45.18673,5.75685,,,NEYRBELL,1
2247,2247,"Saint-Martin-d'Hères, Péri - Brossolette",45.18775,5.75135,,,PERIBROS,1
2248,2248,"Saint-Martin-d'Hères, Péri - Brossolette",45.18769,5.75135,,,PERIBROS,1
2249,2249,"Saint-Martin-d'Hères, Université - Les Taillées",45.19108,5.75873,,,HBERLUNI,1
2250,2250,"Saint-Martin-d'Hères, Université - Les Taillées",45.19108,5.75878,,,HBERLUNI,1
2252,2252,"Lumbin, Lumbin Le Village",45.30579,5.91007,,,LUBV,1
2254,2254,"Grenoble, Chavant",45.18454,5.73174,,,CHAVANT,1
2255,2255,"Grenoble, Chavant",45.18454,5.73168,,,CHAVANT,1
2258,2258,"Bresson, Avenue de la République",45.14277,5.73589,,,AVREPUB,2
2259,2259,"Bresson, Avenue de la République",45.14279,5.73589,,,AVREPUB,2
226,226,"Échirolles, Colonel Manhès",45.14659,5.70156,,,COLMANHE,1
2261,2261,"Sarcenas, Col de Palaquit",45.27321,5.76552,,,PALAQUIT,2
2262,2262,"Sarcenas, Col de Palaquit",45.27309,5.7657,,,PALAQUIT,2
2263,2263,"Le Sappey-en-Chartreuse, Col de Palaquit",45.27269,5.76548,,,PALAQUIT,2
2264,2264,"Lumbin, Carrefour ZI",45.30395,5.90659,,,CARZ,1
2268,2268,"Corenc, Hameau de Vence",45.24126,5.75354,,,HVENCE,2
2269,2269,"Corenc, Hameau de Vence",45.24117,5.75355,,,HVENCE,2
227,227,"Échirolles, Marie Curie",45.14499,5.71729,,,MARIECUR,1
2270,2270,"Sassenage, Château de Beaurevoir",45.21228,5.65204,,,CHATBEAU,2
2271,2271,"Sassenage, Château de Beaurevoir",45.21233,5.65209,,,CHATBEAU,2
2272,2272,"Grenoble, Chavant",45.18466,5.73178,,,CHAVANT,2
2273,2273,"Grenoble, Chavant",45.18466,5.7317,,,CHAVANT,2
2274,2274,"Montchaboud, Champ Clocher",45.09223,5.77028,,,CHAMP,2
2275,2275,"Montchaboud, Champ Clocher",45.09231,5.7705,,,CHAMP,2
2276,2276,"Le Pont-de-Claix, L'Etoile",45.13796,5.70415,,,LETOILE,2
2277,2277,"Le Pont-de-Claix, L'Etoile",45.13782,5.70412,,,LETOILE,2
2278,2278,"Le Pont-de-Claix, L'Etoile Centre des Sciences",45.13825,5.70176,,,LETOILE,2
2279,2279,"Le Pont-de-Claix, L'Etoile Centre des Sciences",45.13814,5.70174,,,LETOILE,2
228,228,"Échirolles, Grugliasco",45.15157,5.70979,,,GRUGLIAS,1
2280,2280,"Notre-Dame-de-Commiers, Notre-Dame-de-Commiers Le Village",45.00968,5.70017,,,NDCV,1
2281,2281,"Seyssinet-Pariset, Pariset",45.17478,5.65879,,,PARISE,2
2282,2282,"Claix, Beau Dunois",45.12537,5.67233,,,BEAU,2
2283,2283,"Claix, Beau Dunois",45.12533,5.67234,,,BEAU,2
2284,2284,"Claix, Les Chaumes",45.12664,5.67412,,,CHAUMES,2
2285,2285,"Claix, Les Chaumes",45.12657,5.67411,,,CHAUMES,2
2286,2286,"Claix, Vert Sapin",45.12568,5.67839,,,VERT,2
2287,2287,"Claix, Vert Sapin",45.12548,5.67849,,,VERT,2
2288,2288,"Vizille, Le Grimpillon",45.08241,5.77524,,,GRIMPI,2
2289,2289,"Vizille, Le Grimpillon",45.08237,5.77513,,,GRIMPI,2
229,229,"Échirolles, Paul Héroult",45.14728,5.71347,,,PHEROULT,1
2290,2290,"Jarrie, Clos Jouvin",45.09709,5.74605,,,CLOSJUV,2
2291,2291,"Jarrie, Clos Jouvin",45.09704,5.74612,,,CLOSJUV,2
2292,2292,"Échirolles, Pied de la Combe",45.13449,5.71476,,,COMBE,2
2293,2293,"Échirolles, Pied de la Combe",45.13462,5.7145,,,COMBE,2
2294,2294,"Proveysieux, Moretière",45.25329,5.69417,,,MORE,2
2295,2295,"Proveysieux, Moretière",45.25321,5.6942,,,MORE,2
2297,2297,"Varces-Allières-et-Risset, Pré du Sage",45.10448,5.68324,,,PRESAGE,1
2299,2299,"Varces-Allières-et-Risset, Résidence Val d'Allières",45.10657,5.68032,,,RESIVAL,1
23,23,"La Terrasse, Le Carré",45.31479,5.92372,,,LCA,1
230,230,"Échirolles, Marie Curie",45.1447,5.71643,,,MARIECUR,1
2300,2300,"Varces-Allières-et-Risset, Les Lilas",45.10788,5.67659,,,LILAS,1
2301,2301,"Grenoble, Victor Hugo - Belgrade",45.19123,5.7252,,,BELGRADE,1
231,231,"Échirolles, Auguste Delaune",45.14246,5.71519,,,ADELAUNE,2
2310,2310,"Notre-Dame-de-Commiers, Les Pauttats",45.01143,5.7016,,,PAUT,1
2311,2311,"Notre-Dame-de-Commiers, Les Pauttats",45.01144,5.70151,,,PAUT,1
2312,2312,"Notre-Dame-de-Commiers, Le Moulin",45.01511,5.7045,,,MOULIN,1
2313,2313,"Notre-Dame-de-Commiers, Le Moulin",45.0149,5.70417,,,MOULIN,1
2314,2314,"Saint-Georges-de-Commiers, Pré du Bil",45.02472,5.7066,,,PREBIL,1
2315,2315,"Saint-Georges-de-Commiers, Pré du Bil",45.02454,5.70651,,,PREBIL,1
2316,2316,"Saint-Georges-de-Commiers, Saint-Pierre Eglise",45.02819,5.70606,,,SAINTPE,1
2317,2317,"Saint-Georges-de-Commiers, Saint-Pierre Eglise",45.02858,5.70587,,,SAINTPE,1
2318,2318,"Saint-Georges-de-Commiers, La Tour",45.03821,5.70416,,,LATOUR,1
2319,2319,"Saint-Georges-de-Commiers, La Tour",45.03828,5.70416,,,LATOUR,1
232,232,"Échirolles, Grugliasco",45.15122,5.70876,,,GRUGLIAS,1
2320,2320,"Saint-Georges-de-Commiers, Les Guiberts",45.03851,5.7058,,,GUILBERT,1
2321,2321,"Saint-Georges-de-Commiers, Les Guiberts",45.03839,5.7058,,,GUILBERT,1
2322,2322,"Saint-Georges-de-Commiers, Les Condamines",45.04468,5.7073,,,CONDAM,1
2323,2323,"Saint-Georges-de-Commiers, Les Condamines",45.04427,5.70688,,,CONDAM,1
2326,2326,"Saint-Georges-de-Commiers, Le Canal",45.05228,5.71082,,,CANAL,1
2327,2327,"Saint-Georges-de-Commiers, Le Canal",45.05225,5.71089,,,CANAL,1
2328,2328,"Saint-Georges-de-Commiers, Les Isles",45.04881,5.70662,,,ISLE,1
2329,2329,"Saint-Georges-de-Commiers, Les Isles",45.04862,5.70662,,,ISLE,1
233,233,"Échirolles, Ecoles Hospitalières",45.14627,5.72981,,,ECOLHOSP,1
2330,2330,"Saint-Georges-de-Commiers, Les Peupliers",45.04574,5.70235,,,PEUPLE,1
2331,2331,"Saint-Georges-de-Commiers, Les Peupliers",45.04555,5.70215,,,PEUPLE,1
2332,2332,"Saint-Georges-de-Commiers, Saint-Georges-de-Commiers Gare",45.04352,5.70165,,,STGCOMMI,1
2333,2333,"Saint-Georges-de-Commiers, Saint-Georges-de-Commiers Gare",45.0433,5.70178,,,STGCOMMI,1
2335,2335,"Saint-Martin-d'Uriage, Saint Nizier d'Uriage",45.16425,5.83508,,,SNU,1
2336,2336,"Lumbin, Carrefour ZI",45.30417,5.90709,,,CARZ,1
2337,2337,"Saint-Martin-d'Uriage, La Ronzière",45.16886,5.84088,,,RONZ,1
2338,2338,"Lumbin, Montfort - Funiculaire",45.29856,5.89918,,,MOF,1
2339,2339,"Saint-Martin-d'Uriage, Combeloup",45.16969,5.84287,,,COMB,1
2340,2340,"Crolles, Montfort - Funiculaire",45.29903,5.8999,,,MOF,1
2341,2341,"Saint-Martin-d'Uriage, Hameau Le Faux",45.17158,5.8465,,,FAUX,1
2342,2342,"Crolles, Le Rafour - Monnet",45.26982,5.89102,,,RAF,1
2343,2343,"Saint-Martin-d'Uriage, Le Rossin",45.17034,5.85429,,,RONS,1
2344,2344,"Crolles, Le Rafour - Monnet",45.26995,5.89128,,,RAF,1
2345,2345,"Saint-Martin-d'Uriage, La Chenevarie",45.17333,5.85762,,,CHENE,1
2346,2346,"Saint-Ismier, La Bâtie",45.2407,5.8477,,,BAS,1
2347,2347,"Murianette, La Pérérée",45.17629,5.86084,,,PERE,1
2348,2348,"Saint-Ismier, La Bâtie",45.24011,5.84918,,,BAS,1
2349,2349,"Saint-Martin-d'Uriage, Corps d'Uriage",45.17812,5.86491,,,CORP,1
235,235,"Échirolles, Le Château",45.14724,5.72672,,,CHATEAU,1
2350,2350,"Montbonnot-Saint-Martin, Pré de l'Eau",45.22387,5.82043,,,PELA,1
2351,2351,"Saint-Martin-d'Uriage, Le Rocharey",45.17482,5.87047,,,ROCH,1
2352,2352,"Grenoble, Gares",45.19235,5.71485,,,GARES,1
2353,2353,"Saint-Martin-d'Uriage, La Croix de Pinet",45.1724,5.87396,,,CROI,1
2354,2354,"Grenoble, Gares",45.19173,5.71509,,,GARES,1
2355,2355,"Saint-Martin-d'Uriage, Izards Patte d'Oie",45.16888,5.86508,,,ISAR,1
2357,2357,"Saint-Martin-d'Uriage, Les Valets",45.16744,5.85783,,,VALET,1
2359,2359,"Saint-Martin-d'Uriage, Le Pinet d'Uriage",45.1652,5.84894,,,PINET,1
2360,2360,"Saint-Nazaire-les-Eymes, Les Tourterelles",45.26134,5.84389,,,EYT,1
2361,2361,"Saint-Martin-d'Uriage, Carrefour du Replat",45.16148,5.85102,,,CARRE,1
2362,2362,"Saint-Nazaire-les-Eymes, Les Tourterelles",45.26145,5.84382,,,EYT,1
2363,2363,"Saint-Martin-d'Uriage, Le Penet",45.15868,5.84845,,,LPE,1
2364,2364,"Plateau-des-Petites-Roches, Les Meunières",45.29011,5.85123,,,PPME,1
2365,2365,"Saint-Martin-d'Uriage, Lotissement La Noyarey",45.16178,5.84251,,,LLN,1
2366,2366,"Plateau-des-Petites-Roches, Les Meunières",45.29034,5.85145,,,PPME,1
2367,2367,"Saint-Martin-d'Uriage, Hautes Vues",45.16297,5.83952,,,HAUT,1
2368,2368,"Sassenage, La Dent du Loup",45.21289,5.64585,,,DENT,2
2369,2369,"Sassenage, La Dent du Loup",45.21286,5.64581,,,DENT,2
237,237,"Échirolles, La Rampe - Centre-Ville",45.14967,5.71884,,,RAMPE,1
2372,2372,"Jarrie, André Malraux",45.09434,5.74344,,,ANMAL,2
2373,2373,"Jarrie, André Malraux",45.09428,5.74328,,,ANMAL,2
2374,2374,"Eybens, Eybens Mairie",45.14732,5.74982,,,EYBMAIRI,1
2375,2375,"Saint-Ismier, Collège Grésivaudan",45.2403,5.82096,,,COG,1
2376,2376,"Eybens, Eybens Mairie",45.14728,5.75011,,,EYBMAIRI,1
2377,2377,"Plateau-des-Petites-Roches, Saint-Pancrasse Mairie",45.29137,5.85889,,,PPS,1
2378,2378,"Saint-Ismier, College Gresivaudan",45.24038,5.82025,,,COG,1
2379,2379,"Champagnier, Saut du Moine",45.09466,5.72126,,,SDM,1
238,238,"Échirolles, Grugliasco",45.15122,5.70907,,,GRUGLIAS,1
2380,2380,"Coublevie, Parking Plan Menu",45.35341,5.59771,,,PME,1
2381,2381,"Coublevie, Parking Plan Menu",45.35335,5.59755,,,PME,1
2382,2382,"Fontanil-Cornillon, Croix de la Rochette",45.25875,5.65927,,,FOT,1
2383,2383,"Fontanil-Cornillon, Croix de la Rochette",45.25817,5.65952,,,FOT,1
2384,2384,"Fontanil-Cornillon, LEP Françoise Dolto",45.2506,5.66489,,,DOLTO,1
2385,2385,"Fontanil-Cornillon, LEP Françoise Dolto",45.24946,5.66565,,,DOLTO,1
2386,2386,"Fontanil-Cornillon, Palluel",45.25502,5.66171,,,FTL,1
2387,2387,"Fontanil-Cornillon, Palluel",45.25473,5.66165,,,FTL,1
2389,2389,"Grenoble, Oxford",45.20481,5.70122,,,OXF,1
239,239,"Échirolles, Le Château",45.14732,5.72671,,,CHATEAU,1
2390,2390,"Grenoble, Oxford",45.20462,5.70111,,,OXF,1
2391,2391,"Champ-sur-Drac, Jarrie Gare",45.08387,5.7424,,,GARJA,1
2392,2392,"Champ-sur-Drac, Pont de Champ",45.08849,5.73074,,,PONC,1
2393,2393,"Champagnier, Saut du Moine",45.09564,5.72061,,,SDM,1
2394,2394,"La Buisse, Le Gay - Giratoire",45.33118,5.61288,,,LGG,1
2395,2395,"Le Pont-de-Claix, Pont-de-Claix Mairie",45.12271,5.69869,,,PCM,1
2398,2398,"Lumbin, Longs Prés",45.3028,5.90709,,,LOP,1
2399,2399,"Lumbin, Longs Prés",45.30285,5.9069,,,LOP,1
24,24,"Grenoble, Victor Hugo",45.19056,5.72512,,,VICTHUGO,1
2400,2400,"Saint-Égrève, San Marino - Barrage",45.23682,5.66307,,,SMA,1
2401,2401,"Saint-Égrève, San Marino - Barrage",45.23618,5.661,,,SMA,1
2403,2403,"Vizille, Chantefeuille",45.0804,5.77503,,,CHANT,1
2404,2404,"Vizille, L'Alliance",45.08184,5.769,,,ALI,1
2405,2405,"Vizille, L'Alliance",45.0818,5.76908,,,ALI,1
2406,2406,"Voiron, Champfeuillet",45.34986,5.5678,,,CAF,1
2407,2407,"Voiron, Voiron Gare Routière Sud",45.36358,5.59474,,,VOIRON,1
2408,2408,"Voreppe, Bascule",45.26826,5.65379,,,BASC,1
2409,2409,"Voreppe, Bascule",45.26796,5.65385,,,BASC,1
2410,2410,"Voreppe, Café Adrait",45.27397,5.65053,,,CAA,1
2411,2411,"Voreppe, Café Adrait",45.27357,5.65062,,,CAA,1
2412,2412,"Voreppe, Chassolière",45.28068,5.64654,,,CHAS,1
2413,2413,"Voreppe, Chassolière",45.28,5.64686,,,CHAS,1
2414,2414,"Voreppe, La Verronière",45.29283,5.63941,,,VERO,1
2415,2415,"Voreppe, La Verronière",45.29271,5.63941,,,VERO,1
2416,2416,"Voreppe, Le Chevalon",45.2782,5.64804,,,CHEV,1
2417,2417,"Voreppe, Le Chevalon",45.27802,5.648,,,CHEV,1
2418,2418,"Voreppe, Logis Neuf",45.26328,5.65663,,,LN,1
2419,2419,"Voreppe, Logis Neuf",45.26367,5.65631,,,LN,1
2420,2420,"Voreppe, Place Docteur Thévenet",45.29812,5.63633,,,PDT,1
2421,2421,"Voreppe, Volouise",45.28662,5.64308,,,VOL,1
2422,2422,"Voreppe, Volouise",45.28602,5.64332,,,VOL,1
2423,2423,"Voreppe, Voreppe Gare",45.29007,5.63257,,,VOREPP,1
2424,2424,"La Buisse, Centr'Alp 2",45.31978,5.60439,,,CALP,1
245,245,"La Tronche, Grande Tronche",45.20702,5.74536,,,GDTRONCH,2
246,246,"Échirolles, Auguste Delaune",45.14219,5.71511,,,ADELAUNE,2
248,248,"Échirolles, La Rampe - Centre-Ville",45.14965,5.71924,,,RAMPE,1
249,249,"Échirolles, Ecoles Hospitalières",45.14638,5.72973,,,ECOLHOSP,1
250,250,"Échirolles, Hôpital Sud",45.1469,5.73274,,,HOPITSUD,1
251,251,"Échirolles, Hôpital Sud",45.14691,5.73235,,,HOPITSUD,1
252,252,"Échirolles, François Quesnay",45.14793,5.73494,,,FRQUESNA,1
253,253,"Échirolles, François Quesnay",45.1479,5.73517,,,FRQUESNA,1
254,254,"Échirolles, Bayard",45.14612,5.70442,,,BAYARD,1
256,256,"Échirolles, Danielle Casanova",45.14406,5.7005,,,CASANOVA,1
257,257,"Échirolles, Vassieux",45.14303,5.70002,,,VASSIEUX,1
26,26,"Meylan, Les Léchères",45.20454,5.75928,,,LECHERES,1
265,265,"Claix, Carrière",45.1148,5.69029,,,CARRIERE,2
266,266,"Claix, Carrière",45.11471,5.69019,,,CARRIERE,1
267,267,"Claix, La Ronzy",45.121,5.67609,,,RONZY,1
268,268,"Claix, La Chièze",45.12118,5.68251,,,CHIEZE,1
27,27,"Meylan, Les Léchères",45.20521,5.75858,,,LECHERES,1
278,278,"Meylan, Les Jaillières",45.22152,5.79088,,,JAILLIER,1
28,28,"Meylan, Plaine Fleurie",45.20268,5.7609,,,PLAINEFL,1
280,280,"Meylan, Bérivière",45.21871,5.78303,,,BERIVIER,2
2800,2800,"Montbonnot-Saint-Martin, Avenue du Général de Gaulle",45.22478,5.79781,,,AGD,1
2808,2808,"Plateau-des-Petites-Roches, Saint-Pancrasse Mairie",45.29132,5.8593,,,PPS,1
2816,2816,"Plateau-des-Petites-Roches, Les Margains",45.30141,5.87375,,,PPMM,1
282,282,"Meylan, Les Mûriers",45.21504,5.77969,,,MURIERS,1
283,283,"Meylan, Saint-Jean Bosco",45.2129,5.77365,,,STJBOSCO,1
284,284,"Meylan, Chaumetière",45.21249,5.77128,,,CHAUMETI,1
285,285,"Sassenage, Les Engenières",45.21987,5.66051,,,ENGENIER,2
288,288,"Meylan, Plaine Fleurie",45.20273,5.76086,,,PLAINEFL,1
289,289,"Meylan, La Carronnerie Basse",45.20119,5.75875,,,CARONBAS,2
29,29,"Meylan, Les Jaillières",45.22064,5.78917,,,JAILLIER,1
290,290,"La Tronche, Pascal",45.1993,5.75549,,,PASCAL,2
291,291,"La Tronche, Pascal",45.1995,5.75528,,,PASCAL,1
2917,2917,Les Alpilles,45.18894,5.76882,,,PROMOSOC,1
2918,2918,Les Alpilles,45.18878,5.76988,,,PROMOSOC,1
292,292,"La Tronche, Doyen Gosse",45.20135,5.75297,,,DOYENGOS,1
293,293,"La Tronche, Vercors",45.20065,5.75111,,,VERCORS,1
294,294,"La Tronche, Grand Sablon",45.19902,5.74959,,,GRDSABLO,1
295,295,"Meylan, Place de la Louisiane",45.20869,5.76315,,,PLALOUIS,1
296,296,"Échirolles, Musée Géo Charles",45.14921,5.70116,,,MUSGEOCH,1
297,297,"Gières, Le Chamandier",45.18185,5.78092,,,LECHAMAN,1
299,299,"Meylan, Place de la Louisiane",45.20876,5.76321,,,PLALOUIS,1
30,30,"Meylan, Saint-Mury",45.21947,5.78613,,,STMURY,2
300,300,"Échirolles, Le Village",45.14116,5.72025,,,VILLAGE,1
304,304,"Saint-Égrève, Cap 38",45.2404,5.66661,,,CAP38,1
3054,3054,"Seyssins, Ancienne Gare",45.16051,5.6815,,,ANCIGARE,2
3055,3055,"Plateau-des-Petites-Roches, Les Margains",45.30117,5.8733,,,PPMM,1
3056,3056,"Plateau-des-Petites-Roches, École Les Gandins",45.30817,5.88327,,,PPE,1
3057,3057,"Plateau-des-Petites-Roches, École Les Gandins",45.30807,5.8836,,,PPE,1
3058,3058,"Plateau-des-Petites-Roches, Les Gaudes",45.30906,5.88568,,,PPG,1
3059,3059,"Gières, Plaine des Sports",45.18761,5.78464,,,PLAINEDS,1
3062,3062,"Gières, Gières Gare - Université",45.18542,5.78561,,,GIERGARE,1
3063,3063,"Gières, Gières Gare - Université",45.18545,5.78559,,,GIERGARE,1
3064,3064,"Gières, Mayencin - Champ Roman",45.1846,5.77914,,,MAYENCIN,1
3065,3065,"Gières, Mayencin - Champ Roman",45.18476,5.77909,,,MAYENCIN,1
3066,3066,"Saint-Martin-d'Hères, Université - Condillac",45.18905,5.77437,,,CONDIUNI,1
3067,3067,"Saint-Martin-d'Hères, Université - Condillac",45.18912,5.77445,,,CONDIUNI,1
3068,3068,"Gières, Université - Bibliothèques",45.19232,5.77091,,,BIBLIUNI,1
3091,3091,"Crolles, ST Microelectronics",45.26694,5.88495,,,STM,1
3092,3092,"Saint-Martin-d'Hères, Maison Communale",45.18446,5.75433,,,MC,1
3093,3093,"Saint-Martin-d'Hères, Maison Communale",45.18448,5.75428,,,MC,1
3094,3094,"Saint-Martin-d'Hères, Edouard Vaillant",45.17942,5.75521,,,EDVAILLA,1
3095,3095,"Saint-Martin-d'Hères, Edouard Vaillant",45.17941,5.75517,,,EDVAILLA,1
3096,3096,"Saint-Martin-d'Hères, Parc Jo Blanchon",45.17514,5.75732,,,BLANCHON,1
3097,3097,"Saint-Martin-d'Hères, Parc Jo Blanchon",45.17513,5.75728,,,BLANCHON,1
31,31,"Meylan, Bérivière",45.21882,5.78312,,,BERIVIER,2
3102,3102,"Saint-Martin-d'Hères, Université - Condillac",45.18908,5.7744,,,CONDIUNI,1
3107,3107,"Saint-Martin-d'Hères, Etienne Grappe",45.17214,5.75778,,,ETIEGRAP,1
311,311,"Eybens, Le Crêt",45.14392,5.74859,,,LECRET,2
3110,3110,"Plateau-des-Petites-Roches, Les Gaudes",45.30924,5.88632,,,PPG,1
3111,3111,"Plateau-des-Petites-Roches, Les Croix des Eyrauds",45.3129,5.88745,,,PPCE,1
3112,3112,"Plateau-des-Petites-Roches, Les Croix des Eyrauds",45.31282,5.8875,,,PPCE,1
3113,3113,"Plateau-des-Petites-Roches, Les Vials",45.31479,5.88802,,,PPV,1
3114,3114,"Plateau-des-Petites-Roches, Les Vials",45.3148,5.88807,,,PPV,1
3115,3115,"Plateau-des-Petites-Roches, Les Massards",45.31691,5.88817,,,PPMA,1
3116,3116,"Plateau-des-Petites-Roches, Les Massards",45.3169,5.88824,,,PPMA,1
3117,3117,"Plateau-des-Petites-Roches, Les Chatains",45.31902,5.88972,,,PPC,1
3118,3118,"Plateau-des-Petites-Roches, Les Chatains",45.319,5.8898,,,PPC,1
3119,3119,"Plateau-des-Petites-Roches, Le Prayer",45.32494,5.89756,,,PPP,1
312,312,"Eybens, Le Crêt",45.14377,5.74854,,,LECRET,2
3120,3120,"Plateau-des-Petites-Roches, Le Prayer",45.32489,5.89753,,,PPP,1
3121,3121,"Plateau-des-Petites-Roches, Les Viroilles",45.32667,5.89991,,,PPVI,1
3122,3122,"Plateau-des-Petites-Roches, Les Viroilles",45.32669,5.90002,,,PPVI,1
3123,3123,"Plateau-des-Petites-Roches, Les Pelloux",45.32876,5.90282,,,PPPE,1
3124,3124,"Plateau-des-Petites-Roches, Les Pelloux",45.33015,5.90318,,,PPPE,1
3125,3125,"Plateau-des-Petites-Roches, La Diat",45.33552,5.90231,,,PPD,1
3126,3126,"Plateau-des-Petites-Roches, La Diat",45.33555,5.90235,,,PPD,1
3127,3127,"Plateau-des-Petites-Roches, Les Guillots",45.33861,5.90293,,,PPGU,1
3128,3128,"Plateau-des-Petites-Roches, Les Guillots",45.33864,5.90302,,,PPGU,1
3129,3129,"Plateau-des-Petites-Roches, Le Terrail",45.34161,5.90485,,,PPTE,1
313,313,"Bresson, Lagay",45.14093,5.74998,,,LAGAY,1
3130,3130,"Plateau-des-Petites-Roches, Le Terrail",45.3416,5.9049,,,PPTE,1
3131,3131,"Plateau-des-Petites-Roches, La Bâtie",45.34414,5.90542,,,PPB,1
3132,3132,"Plateau-des-Petites-Roches, La Bâtie",45.34387,5.90555,,,PPB,1
3133,3133,"Plateau-des-Petites-Roches, Le Combet",45.34665,5.90844,,,PPCO,1
3134,3134,"Plateau-des-Petites-Roches, Le Combet",45.34665,5.90851,,,PPCO,1
3135,3135,"Plateau-des-Petites-Roches, Hameau Saint-Michel",45.35169,5.91539,,,PPH,1
3136,3136,"Plateau-des-Petites-Roches, Hameau Saint-Michel",45.35169,5.91546,,,PPH,1
3137,3137,"Plateau-des-Petites-Roches, Lotissement Marcieu",45.35367,5.91803,,,PPL,1
3138,3138,"Plateau-des-Petites-Roches, Lotissement Marcieu",45.35366,5.91813,,,PPL,1
3139,3139,"Plateau-des-Petites-Roches, Col de Marcieu",45.35598,5.91892,,,PPCM,1
314,314,"Bresson, Lagay",45.1408,5.74997,,,LAGAY,1
3140,3140,"Plateau-des-Petites-Roches, Col de Marcieu",45.35595,5.91903,,,PPCM,1
3143,3143,"Montbonnot-Saint-Martin, Plein Soleil",45.22207,5.79966,,,PLS,1
3144,3144,"Montbonnot-Saint-Martin, Plein Soleil",45.22224,5.79999,,,PLS,1
3145,3145,"Montbonnot-Saint-Martin, École des Chavannes",45.22297,5.80863,,,EDC,1
3146,3146,"Montbonnot-Saint-Martin, École des Chavannes",45.22288,5.80885,,,EDC,1
3147,3147,"Montbonnot-Saint-Martin, Chemin de la Croix Verte",45.22055,5.81116,,,CCV,1
3148,3148,"Montbonnot-Saint-Martin, Chemin de la Croix Verte",45.22094,5.81073,,,CCV,1
3149,3149,"Montbonnot-Saint-Martin, Chantebout",45.2264,5.81566,,,CBO,1
315,315,"Bresson, Bresson Mairie",45.1377,5.74771,,,BRESSON,1
3150,3150,"Montbonnot-Saint-Martin, Chantebout",45.22608,5.81473,,,CBO,1
3151,3151,"Montbonnot-Saint-Martin, Le Tartaix",45.22922,5.81809,,,LTA,1
3152,3152,"Montbonnot-Saint-Martin, Le Tartaix",45.22897,5.81771,,,LTA,1
3153,3153,"Montbonnot-Saint-Martin, Les Semaises",45.23224,5.82122,,,LES,1
3154,3154,"Montbonnot-Saint-Martin, Les Semaises",45.23231,5.8213,,,LES,1
3155,3155,"Saint-Ismier, Le Fangeat",45.24104,5.83996,,,LFA,1
3156,3156,"Saint-Ismier, Le Fangeat",45.24111,5.84009,,,LFA,1
3158,3158,"Saint-Nazaire-les-Eymes, Le Piat",45.25098,5.84704,,,LPIA,1
3159,3159,"Saint-Nazaire-les-Eymes, Le Piat",45.25097,5.84722,,,LPIA,1
316,316,"Bresson, Les Vignes",45.13809,5.74574,,,VIGNES,1
3160,3160,"Saint-Nazaire-les-Eymes, Saint Nazaire les Eymes Mairie",45.2474,5.85169,,,SNM,1
3161,3161,"Saint-Nazaire-les-Eymes, Saint Nazaire les Eymes Gare",45.25086,5.8524,,,SNG,1
3162,3162,"Le Touvet, Grandes Terres",45.35814,5.95557,,,TGT,1
3163,3163,"Le Touvet, Grandes Terres",45.35791,5.95525,,,TGT,1
3164,3164,"Le Touvet, La Cime",45.36414,5.95465,,,CIME,1
3165,3165,"Le Touvet, La Cime",45.36417,5.95478,,,CIME,1
3166,3166,"Le Touvet, Le Saint-Jean",45.36153,5.9514,,,LSJ,1
3167,3167,"Le Touvet, Le Saint-Jean",45.36152,5.95149,,,LSJ,1
3168,3168,"Le Touvet, Collège Pierre Aiguille",45.36042,5.94886,,,CPA,1
